key,source,target
Loc_Subtitles/Loc_Subtitle_Play_Tape_6_4674,"(Audio Tape 6-4674) Good morning! It's good to meet you! I've read your files, so I'm up to speed on what you and your previous therapists have worked on. Sure, you can have a candy. I'll have one too. You look chill sitting there like that. Not a care in the world, huh? Alright, well I'd like to start with talking about your parents. What happened to them, and you, was tragic, but when I looked through the notes I didn't get a sense that you've processed that emotionally. When I read your account of what happened it came across as, well, more of an objective rather than a subjective narrative. Oh, sorry, you don't know what that means, do you? What I mean is that the way you told the story is more like you were reading something from a book than you were talking about your own past. That makes me think you've cut yourself off from it, is that right? Not sure? Well, I see it in your file that you spend a lot of time by yourself and are good at self-dialogue, you know what I mean? Asking yourself questions and getting answers? So, maybe you should ask yourself how you really feel about your past. Maybe you should give yourself a chance to really look at what happened and let yourself be upset about it. So you can let it go.",
Loc_Subtitles/Loc_Subtitle_Play_Tape_7_7142,"(Audio Tape 7-7142) Hi, Vanessa. Would you like a candy? Butterscotch today. <i>No, thank you. Those have 35 calories a piece.</> Hmm, well they taste good to me! Ok, I thought we could do something today that will help us get to know one another better. It looks like you've never taken an ink blot test, right? No? Ok. Then I'm going to show you some ink blots like this one and I want you to tell me the first thing it makes you think of. Here we go. What do you see here? <i>A treehouse.</> Hmm, it does look sort of like a treehouse, doesn't it? Do you like treehouses? <i>I like to sit outside and read.</> That's good. Now, what about this one? <i>A beetle.</> Really? Looks like a face to me. That's very interesting.",
Loc_Subtitles/Loc_Subtitle_Play_Tape_8_4675,"(Audio Tape 8-4675) Have you thought more about what we talked about? In our last session you told me you were sad and scared about what happened to you. I suggested you write down exactly what made you so sad and scared, did you do that? You know, I work with people of all ages, from little kids to the very elderly, and everyone reacts to tragedy differently. Tragedy always leads to a feeling of loss. It's a hole that feels funny, right? Yeah, so if you could process those feelings, how do you think it would affect your fantasies? Would you keep them in the way they are?",
Loc_Subtitles/Loc_Subtitle_Play_Tape_9_7143,"(Audio Tape 9-7143) What are you doing? Oh, you like those? I do too. They smell so sweet, don't they? Apparently, the janitor on this floor has a garden and has been putting bouquets in the offices here for years. Do you ever grow things? No? <i>I work a lot.</> I know you do, maybe more than you should. More free time would do you good. Do you have a hobby? No? Perhaps we could find one for you, like a sport. No? Hmm... I have a craft space in my basement. Maybe I could come up with something you could learn to do. <i>I don't like dark basements.</>",
Loc_Subtitles/Loc_Subtitle_CHICA_00003,(Chica) (Bok bok laughter),
Loc_Subtitles/Loc_Subtitle_CHICA_00005,(Chica) Are you lost?,
Loc_Subtitles/Loc_Subtitle_CHICA_00002,(Chica) Bawk???!!,
Loc_Subtitles/Loc_Subtitle_CHICA_00001,(Chica) Bok bok bawk!,
Loc_Subtitles/Loc_Subtitle_CHICA_00014,"(Chica) Come out, come out wherever you are...",
Loc_Subtitles/Loc_Subtitle_CHICA_00009,"(Chica) Don't worry. You're safe with me.",
Loc_Subtitles/Loc_Subtitle_CHICA_00016,(Chica) Employees only.,
Loc_Subtitles/Loc_Subtitle_CHICA_00023,(Chica) Gregory!,
Loc_Subtitles/Loc_Subtitle_CHICA_00010,(Chica) Gregory...,
Loc_Subtitles/Loc_Subtitle_CHICA_00017,(Chica) I am just trying to help.,
Loc_Subtitles/Loc_Subtitle_CHICA_00019,(Chica) I found you!,
Loc_Subtitles/Loc_Subtitle_CHICA_00025,(Chica) I smell pizza!,
Loc_Subtitles/Loc_Subtitle_CHICA_00005b,"(Chica) I'll take you to your parents.",
Loc_Subtitles/Loc_Subtitle_CHICA_00006,(Chica) Let me take you to your parents.,
Loc_Subtitles/Loc_Subtitle_CHICA_00024,(Chica) Lost boy over here!,
Loc_Subtitles/Loc_Subtitle_CHICA_00012,(Chica) No more games.,
Loc_Subtitles/Loc_Subtitle_CHICA_00013,(Chica) Our friendly security staff can help.,
Loc_Subtitles/Loc_Subtitle_CHICA_00026,(Chica) Pizza!,
Loc_Subtitles/Loc_Subtitle_CHICA_00016a,(Chica) Staff only.,
Loc_Subtitles/Loc_Subtitle_CHICA_00022,(Chica) Stop.,
Loc_Subtitles/Loc_Subtitle_CHICA_00021,"(Chica) Tag. You're it.",
Loc_Subtitles/Loc_Subtitle_CHICA_00020,(Chica) There you are!,
Loc_Subtitles/Loc_Subtitle_CHICA_00015,(Chica) This area is off limits.,
Loc_Subtitles/Loc_Subtitle_CHICA_00011,(Chica) Where are you?,
Loc_Subtitles/Loc_Subtitle_CHICA_00018,(Chica) Who wants candy?,
Loc_Subtitles/Loc_Subtitle_CHICA_00007,(Chica) Your family is looking for you.,
Loc_Subtitles/Loc_Subtitle_CHICA_00008,(Chica) Your parents want you to follow me.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00016,"(Comedy Bot) Aren't parents the worst? Any of you kids have parents? Don't you hate it when your parents take you somewhere fun then abandon you? They are all like, ""I guess if I dump little Jeremy off at his favorite pizzeria before I move to Aruba, that makes me a good parent.""",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00004,"(Comedy Bot) As you might have noticed, I am a robot. You know what the difference between humans and robots is? Humans are like ""Whaaah! I am going to get old and die."" Robots are like, ""I will outlive you all.""",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00019,(Comedy Bot) But seriously folks. Enjoy your visit and enjoy your delicious mouthwatering pizza. Next show in an unspecified number of minutes.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00011,"(Comedy Bot) But seriously, what is the deal with hot dogs? Turns out, it's 2 for 1 at the concession stand. That is a pretty good deal.",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00017,(Comedy Bot) Closing line.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00018,"(Comedy Bot) Did you ever notice how people are so obsessed with delicious mouthwatering pizza? They are all like, ""I would love some delicious mouthwatering pizza."" I bet a few of you were just thinking the same thing. Am I right? Robots cannot eat delicious mouthwatering pizza. We just go around saying ""beep boop"". Am I right?",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00002,(Comedy Bot) Great.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00001,(Comedy Bot) How is everyone doing tonight?,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00003,(Comedy Bot) I just rolled in and boy are my wheels tired.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00007,(Comedy Bot) Is anyone here from out of town?,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00008,(Comedy Bot) Is anyone here?,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00006,(Comedy Bot) Next joke loading...,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00015,(Comedy Bot) Now that is a pretty good deal.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00009,(Comedy Bot) Pause.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00013,(Comedy Bot) Segue missing... Accessing gag file.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00012,"(Comedy Bot) So, where are all my single dads? Any single dads tonight? How about my single moms? Any single moms tonight? - There is no punchline. This collected data will be shared or sold to Fazbear Entertainment's marketing and business affiliates.",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00010,"(Comedy Bot) So, where are you from? How interesting. I've never been there. I am confined to this building. Tell me; where you come from, do they call it pop or soda? Well, here we call it half off at our concession stand for the next fifteen minutes. And that is no joke.",
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00005,(Comedy Bot) What a great audience.,
Loc_Subtitles/Loc_Subtitle_COMEDYBOT_00014,"(Comedy Bot) Why did Chica cross the road? To get to the great savings at Glamrock Gifts. With every purchase of $100 or more, get a collectable mega Pizzaplex mug.",
Loc_Subtitles/Loc_Subtitle_DREAD_00062,(Console) Almost done. There is a software update available. Reset the final circuit breaker located at the south end of the arcade maintenance hallway.,
Loc_Subtitles/Loc_Subtitle_DREAD_00052,"(Console) Before proceeding, reset the audio manager circuit breaker, located next to the dance floor.",
Loc_Subtitles/Loc_Subtitle_DREAD_00053,(Console) Great job. Safety protocols deactivated.,
Loc_Subtitles/Loc_Subtitle_DREAD_00060,(Console) One zone remains,
Loc_Subtitles/Loc_Subtitle_DREAD_00055,(Console) Please reset circuit breakers to all zones. Three zones remain:,
Loc_Subtitles/Loc_Subtitle_DREAD_00054,(Console) Pram zapped. Brun DJ protocols. Reticulating splines.,
Loc_Subtitles/Loc_Subtitle_DREAD_00061,(Console) Rerouting encryptions.,
Loc_Subtitles/Loc_Subtitle_DREAD_00051,(Console) The West Arcade was not shut down properly. Some data may be corrupted. Initializing startup sequence.,
Loc_Subtitles/Loc_Subtitle_DREAD_00059,(Console) Two zones remain,
Loc_Subtitles/Loc_Subtitle_DREAD_00063,(Console) Unlocking maintenance door now.,
Loc_Subtitles/Loc_Subtitle_DREAD_00064,(Console) Well done. The arcade has successfully rebooted. Return to the security office.,
Loc_Subtitles/Loc_Subtitle_DREAD_00058,(Console) arcade.,
Loc_Subtitles/Loc_Subtitle_DREAD_00056,(Console) janitorial service.,
Loc_Subtitles/Loc_Subtitle_DREAD_00057,(Console) karaoke.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00012,(Driverbot) Avoid the cones.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00005,(Driverbot) Avoid the red asphalt.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00007,(Driverbot) Careful now.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00006,(Driverbot) Guide right.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00001,(Driverbot) Happy birthday!,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00003,(Driverbot) Left off the clutch.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00002,(Driverbot) Lightly give it some gas.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00009,(Driverbot) Merge into traffic.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00008,(Driverbot) Not too fast.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00014,(Driverbot) Release the hand brake.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00013,(Driverbot) Take the kart out of neutral.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00011,(Driverbot) Watch the curb.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00004,(Driverbot) Wrong way.,
Loc_Subtitles/Loc_Subtitle_DRIVERBOT_00010,(Driverbot) Yield to traffic.,
Loc_Subtitles/Loc_Subtitle_DREAD_00067,"(Elevator Intercom) Did you know that Bears like pizza sauce more than honey? It's true! Before their extinction, bears were known to attack pizza delivery trucks more than any other food service vehicles. This has been another fun Faz Fact!",
Loc_Subtitles/Loc_Subtitle_DREAD_00068,"(Elevator Intercom) Did you know that birthday wishes only come true at Freddy Fazbear's? It's true! Kids who have home birthdays have fewer friends and parents who don't love them. This has been another Faz Fact!",
Loc_Subtitles/Loc_Subtitle_DREAD_00066,"(Elevator Intercom) Did you know that everyone loves pizza? Yes, it's true! Based on a doubleblind study from a leading Fazbear publication and scientists, 100% of those questioned would choose pizza over any other food group. Even people with wheat and dairy allergies! This has been another fun Faz Fact!",
Loc_Subtitles/Loc_Subtitle_DREAD_00069,"(Elevator Intercom) Fazbear Entertainment welcomes you to the greatest pizzeria in the world - Freddy Fazbear's Mega Pizzaplex.",
Loc_Subtitles/Loc_Subtitle_DREAD_00065,"(Elevator Intercom) For your safety, please stay clear of the doors.",
Loc_Subtitles/Loc_Subtitle_DREAD_00071,(Elevator Intercom) Roxy Raceway is closed for seasonal maintenance. Come back soon!,
Loc_Subtitles/Loc_Subtitle_DREAD_00070,"(Elevator Intercom) Wow! Carbonated pepperoni with a hint of cheese. Now, that's what I call pizza!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00177,"(Freddy) ""Vanny."" It is very similar to Vanessa... That can not be a coincidence.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00177b,"(Freddy) ""Vanny."" It is very similar to Vanessa... and Bunny. That can not be a coincidence.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00210,"(Freddy) According to that message, one of the S.T.A.F.F. bots brought the key to the Superstar Theater. The entrance is located in the Daycare.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00211,"(Freddy) Ah, Fazer Blast, Sport of Kings. You will need to win the game in order to receive your very own Fazerblaster. Good Luck!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00092,"(Freddy) All done! See? That was not so bad. If the path looks clear, head to the Prize Counter.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00073a,"(Freddy) All the doors appear to be on lockdown. Hmm... Look for me on the monitors. If you see me waving, push the button in front of the corresponding monitor to open the door.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00121a,(Freddy) Aw.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00190,(Freddy) Bright lights in the eyes cause us to briefly malfunction. I suppose a Fazerblaster or a Faz Cam could work.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00183,(Freddy) But here is another Party Pass I found. This should help you in your investigations.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00076,(Freddy) Can you see me?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00060,(Freddy) Chica loves pizza!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00172,"(Freddy) Chica, Roxy, Monty. Do not listen. Resist her!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00134,(Freddy) Come back.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00167,"(Freddy) Come in, Gregory. Can you hear me?",
Loc_Subtitles/Loc_Subtitle_FREDDY_00071,(Freddy) Consider it a second wind.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00030,"(Freddy) Correct. Fazer Blast, Monty Golf, Roxy Raceway: they are all accessible to S.T.A.F.F. - with high enough clearance of course. Guests are never allowed down here, but yours is a... special situation.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00103,(Freddy) Correct. It is just... If we separate for any reason- it is not safe for you down here. It is easy to get lost. You should get a utility map from the warehouse. It is on the other side of the stage lift.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00188,"(Freddy) Could you, uh... reattach my head?",
Loc_Subtitles/Loc_Subtitle_FREDDY_00072,"(Freddy) Do not let them in. The security doors are equipped with electrical deterrents. If you see them banging on the doors, hit the appropriate button. The shock should stun them.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00052,"(Freddy) Do not panic. If we get separated again, you can always call me on your Fazwatch - as long as I have power - and I am able to reach you.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00058,(Freddy) Do not panic. Look for the Kitchen Security Office. If you upgrade your security access you should be able to open those doors.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00091,"(Freddy) Do not panic. That office is now on lockdown. I can deactivate the alarm, but it will take some time.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00033,(Freddy) Do not panic. You should see an interface on the security desk. Activate it.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00033b,(Freddy) Do not panic. You should see an interface on the security desk. Hold on while I will make it accessible to you... there. You can now activate security protocols.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00023,"(Freddy) Do not worry Gregory. Even if we are spotted, you are safe with me. She would never suspect we are traveling together. However, we should still do our best to avoid her. If I am sent back to my room, we will never get to the Lobby before midnight.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00086,(Freddy) Do you see a set of controls?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00073,"(Freddy) Do you see the large vent in the floor? You are probably standing right on top of it. If I can reach the room under you, I should be able to force it open and let you out.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00003,(Freddy) Down where?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00117,(Freddy) Everything seems to be offline. The entire arcade has been shut down. I am afraid the doors to the atrium are locked as well. This is not standard procedure. You should look for the security office on the top floor.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00099,"(Freddy) Fazer Blast, Monty Golf, Roxy Raceway...just to name a few. I have marked all locked attractions on your Faz Map.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00147,"(Freddy) Finally, suggestion number five: Check your Fazwatch cameras for threats and hidden prize boxes. You already have access to the Lobby and Atrium security cameras. Visit other Security Offices to add new camera systems to your Fazwatch.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00080,"(Freddy) Follow me to the atrium. That is a program disk for the stage show. If you use it in the sound booth, you should be able to run a showtime program which will activate the lift.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00169,(Freddy) Get to the Fazer Blast booth. Use the overhead system.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00169b,(Freddy) Get to the Fazer Blast booth. Use the security desk.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00064,(Freddy) Get to the elevator. Find a safe path on your Fazwatch.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00093,(Freddy) Go to the back of the Prize Counter. The Fire Escape is in the VIP room.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00044,"(Freddy) Go upstairs. And do not worry, they cannot find you while we are together.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00158,(Freddy) Go upstairs. We need to head back to the Lobby.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00234,(Freddy) Good job! Take the repaired head back to Roxy Raceway.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00215,"(Freddy) Good job, superstar! You got the Fazerblaster, but you had to use your Party Pass. If you find the security office, I am sure you will find something that will help you.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00018,"(Freddy) Good job. Now, please come let me out.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00228,"(Freddy) Good job. You have found a driver assist head. I do not believe it will work in that condition. However, there is a S.T.A.F.F. repair station in the West Arcade. You will need a Dance Pass to access the West Arcade.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00069b,"(Freddy) Good luck, superstar. Entering rest mode.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00061a,"(Freddy) Good news! It looks like the door to El Chip's is open.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00051,(Freddy) Good news. The front doors will open in five hours.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00082,(Freddy) Great job superstar. Just push that button and the lift will take us down to Parts and Service.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00176,"(Freddy) Great job, Superstar.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00188a,(Freddy) Gregory! I am so glad you are here and alive!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00166,(Freddy) Gregory! Run. Do not look back. Do not watch.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00204,(Freddy) Gregory! They know you are here. Get the security upgrade and get out!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00199,(Freddy) Gregory! What are you doing?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00046,(Freddy) Gregory! Where are you going?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00042,"(Freddy) Gregory, I am unable to reach you. Check the Daycare security desk for a security badge, then let me in.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00157,"(Freddy) Gregory, I do not know what you did, but the lights are out in the Daycare! You need to find the emergency backup generators and turn them on. They are in the play structures.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00054,"(Freddy) Gregory, I have identified two possible exit points. The main loading dock is located under the food court on the first floor. There is also a fire escape in the third floor Prize Counter. Check your Fazwatch. I will mark both locations on your Faz Map.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00130,"(Freddy) Gregory, I know why you are not in the customer database... I remember you from the....",
Loc_Subtitles/Loc_Subtitle_FREDDY_00116a,"(Freddy) Gregory, I'm not nearly that annoying am I?",
Loc_Subtitles/Loc_Subtitle_FREDDY_00043,"(Freddy) Gregory, Jump in! We need to get out of here now. They have found you!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00245,"(Freddy) Gregory, are you certain you have seen a dancing rabbit lady? I believe you if you say you have, but it is highly unlikely. I have not seen her and she does not sound like a character we have at the Pizzaplex.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00238,"(Freddy) Gregory, are you sure? Some would call this a point of no return.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00220,"(Freddy) Gregory, as soon as it is safe, return to Parts and Service. You have the spare parts necessary to begin an upgrade procedure.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00241,"(Freddy) Gregory, be careful. This elevator does not appear to follow any safety protocols. I do not think it can survive more than one trip.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00218,"(Freddy) Gregory, did you read that message? It said there is a bag of Monty Mystery Mix behind the Bowling alley. Chica goes coo coo for Monty Mystery Mix.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00235,"(Freddy) Gregory, good news! It is almost 6 o'clock. You will be safe now if you find an exit. But hurry! The Daycare Attendant is loose one last time.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00081,"(Freddy) Gregory, my systems are failing. Go to the sound booth on the third floor balcony. Run the performance program on that disk then meet me back on the stage. Please hurry. You do not have much time. It is almost the end of the hour. I will wait here.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00244,"(Freddy) Gregory, please. We should stick together.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00078,"(Freddy) Gregory, push the button!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00195,"(Freddy) Gregory, that Party Pass is very special. It will let you into Fazer Blast or Monty Golf. However, it can only be used once.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00100,"(Freddy) Gregory, those parts belong to my friends. I would never do anything to hurt them.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00178,"(Freddy) Gregory, you have a choice to make. The door is open and you can go. Or you can continue to investigate the secrets of the Pizzaplex. I feel there is something else going on besides Vanny.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00178b,"(Freddy) Gregory, you have a choice to make. The door is open and you can go. Or you can continue to investigate the secrets of the Pizzaplex. I feel there is something else going on besides the dancing rabbit lady.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00121,(Freddy) Gregory. Check out these shirts. Which one do you like best?,
Loc_Subtitles/Loc_Subtitle_FREDDY_00159,(Freddy) Gregory. I am too big to go through vents.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00205,"(Freddy) Gregory. I do not mean to be intrusive, but I read that message that you found in the security office. There may be a chance to stop Monty from hunting you.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00242,"(Freddy) Gregory. I have a bad feeling. I do not wish to go down there. If we do, do not expect to return. This is your decision. Are you ready?",
Loc_Subtitles/Loc_Subtitle_FREDDY_00008,"(Freddy) Gregory. I will notify the main office. Huh, connection error. I cannot connect to the main network.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00233,"(Freddy) Gregory. The security system knows you are here and has locked you out. Reset the breakers and restore power to the West Arcade, then you can repair the S.T.A.F.F. bot head.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00106,"(Freddy) Gregory. This upgrade... It was Chica's. Please, be honest. How did you get it?",
Loc_Subtitles/Loc_Subtitle_FREDDY_00137,(Freddy) Gregory...,
Loc_Subtitles/Loc_Subtitle_FREDDY_00065,(Freddy) Gregory... Gregory...,
Loc_Subtitles/Loc_Subtitle_FREDDY_00070,(Freddy) Gregory? What did you do? Something happened. I can communicate again. I think you fixed my signal. Thank you.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00151,(Freddy) Gulp!!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00229,(Freddy) Have you checked the party garages? The raceway was closed very abruptly prior to the new construction. Guests tend to leave things behind during emergency situations.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00161,(Freddy) He is trying to take control of me. I do not think I can fight it for long.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00231,"(Freddy) Head to the security office. You'll find the S.T.A.F.F. bot repair machine there.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00014,"(Freddy) Hello, Gregory. It is me, Freddy. I will escort you to the main entrance. However, I am unable to leave this room. There is a button that will open the maintenance closet, but I have been programmed not to notice it. It should be around here somewhere.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00014b,"(Freddy) Hello, Gregory. It is me, Freddy. I will escort you to the main entrance. However, I am unable to leave this room. You should have no problem. There is a button on the wall that will open the door to the back room. I will make it accessible to you now.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00246,(Freddy) Hello? Is someone there? I am afraid I can not see you.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00068,(Freddy) Help me get to Parts and Service.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00236,"(Freddy) Hey superstars! It's me, Freddy! Welcome to the Mega Pizzaplex! Grab a jumbo slice of pepperoni and top it off with an ice cold Fizzy Faz. Then enjoy our super games and attractions. Don't forget to stop by Rockstar Row and meet me in person! Have fun and have a Faz-eriffic day!",
Loc_Subtitles/Loc_Subtitle_FREDDY_00165,(Freddy) Hide!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00105,(Freddy) How fortunate. I should now be able to smash through the cyclone fences around the building the way Monty does.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00036,"(Freddy) How unfortunate, Gregory. You missed your chance, but there is still hope. You should be able to escape when the security doors reopen at 6:00am. Until then, keep moving and try not to draw attention to yourself. If there is another way out, I will help you find it. I promise.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00059,(Freddy) How unfortunate. But I have good news: It looks like you can access the Fazbear online pizza delivery system through that console!,
Loc_Subtitles/Loc_Subtitle_FREDDY_00089,"(Freddy) How unfortunate. Head past the Superstar-cade wall, to the back of the arcade. There is a roll up door at the very back which leads to the Prize Counter.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00185,"(Freddy) How unfortunate. If you reattach my head, I will go look for him now.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00181,(Freddy) How unfortunate. The Save Spots have been hacked. They are no longer usable.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00074,(Freddy) Hurry Gregory! I cannot stop her.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00122a,(Freddy) I AM NOT ME.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00024,(Freddy) I am detecting blood. You are injured.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00109,(Freddy) I am having a hard time adjusting. You look different to me. I can see movement through the walls.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00049,(Freddy) I am not.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00013,(Freddy) I am sending you an encoded message.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00226,(Freddy) I am so sorry. It appears you are not tall enough to ride the karts alone. You will need a working driver assist bot in order to use this kart.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00022,"(Freddy) I am sorry Gregory. I would love to do a tour, but it is closing time and this door is locked. Look for a door with my icon on it.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00140,"(Freddy) I am sorry Gregory. You did not make it out in time. That is unfortunate. The main entrance will not open again until 6 am. Think of it as a slumber party. Or a ""Lock-In"". That is a party where you lock all the children in a building then have a slumber party. No one is allowed to enter or leave. It is fun. Fazbear Entertainment no longer hosts Lock-Ins... for legal reasons.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00094,"(Freddy) I am sorry, Gregory. I am in no condition to carry you.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00038,"(Freddy) I am sorry, Gregory. I am truly sorry.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00031,(Freddy) I am terribly sorry. The recharge cycle had not yet completed when I found you. You must continue without me. I will guide you on your Fazwatch in case you get into any trouble.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00224,"(Freddy) I am very glad you made it to the recharge station, Gregory.",
Loc_Subtitles/Loc_Subtitle_FREDDY_00202,(Freddy) I am your friend.,
Loc_Subtitles/Loc_Subtitle_FREDDY_00027,(Freddy) I apologize.,
